ID;OBSERVACIONES;SEMANA;FECHA;PUNTO DE OBSERVACION;NOMBRE COMUN;NOMBRE CIENTIFICO;DENTRO DEL RADIO;FUERA DEL RADIO;NUMERO DE AVISTAMIENTO
1510;251A06;25;18/10/2023;1A06;White-tipped Sicklebill;Eutoxeres aquila;2;1;3
1511;251A06;25;18/10/2023;1A06;White-tailed Trogon;Trogon chionurus;1;1;2
1512;251A06;25;18/10/2023;1A06;Slaty-tailed Trogon;Trogon massena;1;1;2
1513;251A07;25;18/10/2023;1A07;Orange-fronted Barbet;Capito squamatus;2;1;3
1514;251A08;25;18/10/2023;1A08;Harpy Eagle;Harpia harpyja;1;1;2
1515;251A08;25;18/10/2023;1A08;Tiny Hawk;Microspizias superciliosus;2;0;2
1516;251A08;25;18/10/2023;1A08;Broad-billed Motmot;Electron platyrhynchum;1;0;1
1517;251A08;25;18/10/2023;1A08;Masked Trogon;Trogon personatus;1;0;1
1518;251A08;25;18/10/2023;1A08;Long-billed Starthroat;Heliomaster longirostris;2;1;3
1519;251A08;25;18/10/2023;1A08;Great Jacamar;Jacamerops aureus;1;0;1
1520;251A09;25;18/10/2023;1A09;White-tailed Trogon;Trogon chionurus;1;1;2
1521;251A09;25;18/10/2023;1A09;White-tipped Sicklebill;Eutoxeres aquila;1;1;2
1522;251A10;25;18/10/2023;1A10;Rufous-tailed Jacamar;Galbula ruficauda;1;0;1
1523;251A10;25;18/10/2023;1A10;Spectacled Owl;Pulsatrix perspicillata;2;0;2
1524;251A10;25;18/10/2023;1A10;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
1525;251A11;25;18/10/2023;1A11;Gray-headed Kite;Leptodon cayanensis;2;1;3
1526;251A12;25;18/10/2023;1A12;Ornate Hawk-Eagle;Spizaetus ornatus;1;1;2
1527;251A12;25;18/10/2023;1A12;Oilbird;Steatornis caripensis;1;0;1
1528;251A12;25;18/10/2023;1A12;White-chinned Swift;Cypseloides cryptus;2;1;3
1529;251A12;25;18/10/2023;1A12;White-tailed Trogon;Trogon chionurus;1;1;2
1530;251A12;25;18/10/2023;1A12;White-chinned Swift;Cypseloides cryptus;2;2;4
1531;251A12;25;18/10/2023;1A12;Lesser Nighthawk;Chordeiles acutipennis;1;1;2
1532;251A12;25;18/10/2023;1A12;Whooping Motmot;Momotus subrufescens;1;1;2
1533;251A12;25;18/10/2023;1A12;Chimney Swift;Chaetura pelagica;1;1;2
1534;251A12;25;18/10/2023;1A12;White-necked Jacobin;Florisuga mellivora;1;1;2
1535;251A12;25;18/10/2023;1A12;Great Jacamar;Jacamerops aureus;2;1;3
1536;252A01;25;18/10/2023;2A01;Chimney Swift;Chaetura pelagica;1;0;1
1537;252A01;25;18/10/2023;2A01;White-necked Jacobin;Florisuga mellivora;2;1;3
1538;252A01;25;18/10/2023;2A01;Toucan Barbet;Semnornis ramphastinus;1;0;1
1539;252A01;25;18/10/2023;2A01;Toucan Barbet;Semnornis ramphastinus;2;0;2
1540;252A01;25;18/10/2023;2A01;Scrub Nightjar;Nyctidromus anthonyi;2;0;2
1541;252A01;25;18/10/2023;2A01;Lesser Nighthawk;Chordeiles acutipennis;2;1;3
1542;252A01;25;18/10/2023;2A01;Bicolored Hawk;Accipiter bicolor;2;0;2
1543;252A01;25;18/10/2023;2A01;Gray-headed Kite;Leptodon cayanensis;2;1;3
1544;252A01;25;18/10/2023;2A01;Plumbeous Kite;Ictinia plumbea;2;0;2
1545;252A01;25;18/10/2023;2A01;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
1546;252A01;25;18/10/2023;2A01;White-tipped Sicklebill;Eutoxeres aquila;2;1;3
1547;252A02;25;18/10/2023;2A02;Groove-billed Ani;Crotophaga sulcirostris;1;1;2
1548;252A02;25;18/10/2023;2A02;Orange-fronted Barbet;Capito squamatus;2;1;3
1549;252A02;25;18/10/2023;2A02;Spectacled Owl;Pulsatrix perspicillata;2;0;2
1550;252A02;25;18/10/2023;2A02;Slaty-tailed Trogon;Trogon massena;2;0;2
1551;252A02;25;18/10/2023;2A02;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
1552;252A02;25;18/10/2023;2A02;Gray-headed Kite;Leptodon cayanensis;2;1;3
1553;252A02;25;18/10/2023;2A02;Snail Kite;Rostrhamus sociabilis;3;0;3
1554;252A02;25;18/10/2023;2A02;Rufous-tailed Jacamar;Galbula ruficauda;1;1;2
1555;252A02;25;18/10/2023;2A02;Spectacled Owl;Pulsatrix perspicillata;1;0;1
1556;252A02;25;18/10/2023;2A02;White-necked Jacobin;Florisuga mellivora;1;0;1
1557;252A03;25;18/10/2023;2A03;Ecuadorian Trogon;Trogon mesurus;2;1;3
1558;252A03;25;18/10/2023;2A03;Common Pauraque;Nyctidromus albicollis;2;1;3
1559;261A01;26;25/10/2023;1A01;Orange-fronted Barbet;Capito squamatus;2;0;2
1560;261A01;26;25/10/2023;1A01;Lesser Nighthawk;Chordeiles acutipennis;1;0;1
1561;261A01;26;25/10/2023;1A01;Chimney Swift;Chaetura pelagica;2;2;4
1562;261A01;26;25/10/2023;1A01;Plumbeous Kite;Ictinia plumbea;2;1;3
1563;261A01;26;25/10/2023;1A01;White-tailed Trogon;Trogon chionurus;1;1;2
1564;261A02;26;25/10/2023;1A02;Rufous-tailed Jacamar;Galbula ruficauda;1;0;1
1565;261A02;26;25/10/2023;1A02;Long-billed Starthroat;Heliomaster longirostris;2;1;3
1566;261A02;26;25/10/2023;1A02;Rufous-tailed Jacamar;Galbula ruficauda;1;0;1
1567;261A03;26;25/10/2023;1A03;Great Jacamar;Jacamerops aureus;1;0;1
1568;261A04;26;25/10/2023;1A04;Orange-fronted Barbet;Capito squamatus;1;1;2
1569;261A05;26;25/10/2023;1A05;Gray-headed Kite;Leptodon cayanensis;2;1;3
1570;261A05;26;25/10/2023;1A05;Plumbeous Kite;Ictinia plumbea;2;0;2
1571;261A05;26;25/10/2023;1A05;Masked Trogon;Trogon personatus;1;1;2
1572;261A05;26;25/10/2023;1A05;Plumbeous Kite;Ictinia plumbea;1;1;2
1573;261A05;26;25/10/2023;1A05;Great Jacamar;Jacamerops aureus;1;1;2
1574;261A05;26;25/10/2023;1A05;Ornate Hawk-Eagle;Spizaetus ornatus;1;1;2
1575;261A06;26;25/10/2023;1A06;Broad-billed Motmot;Electron platyrhynchum;2;0;2
1576;261A08;26;25/10/2023;1A08;Harpy Eagle;Harpia harpyja;1;1;2
1577;261A09;26;25/10/2023;1A09;Groove-billed Ani;Crotophaga sulcirostris;2;0;2
1578;261A09;26;25/10/2023;1A09;Common Pauraque;Nyctidromus albicollis;1;1;2
1579;261A09;26;25/10/2023;1A09;Bicolored Hawk;Accipiter bicolor;1;0;1
1580;261A10;26;25/10/2023;1A10;Scrub Nightjar;Nyctidromus anthonyi;1;0;1
1581;261A10;26;25/10/2023;1A10;Lesser Nighthawk;Chordeiles acutipennis;1;1;2
1582;261A10;26;25/10/2023;1A10;Ecuadorian Trogon;Trogon mesurus;2;1;3
1583;261A10;26;25/10/2023;1A10;Groove-billed Ani;Crotophaga sulcirostris;1;1;2
1584;261A10;26;25/10/2023;1A10;Spectacled Owl;Pulsatrix perspicillata;3;0;3
1585;261A10;26;25/10/2023;1A10;White-tailed Trogon;Trogon chionurus;2;0;2
1586;261A10;26;25/10/2023;1A10;Scrub Nightjar;Nyctidromus anthonyi;1;0;1
1587;261A10;26;25/10/2023;1A10;Rufous-tailed Jacamar;Galbula ruficauda;1;1;2
1588;261A10;26;25/10/2023;1A10;Rufous-necked Wood-Rail;Aramides axillaris;1;1;2
1589;261A10;26;25/10/2023;1A10;Lesser Nighthawk;Chordeiles acutipennis;2;0;2
1590;261A11;26;25/10/2023;1A11;Toucan Barbet;Semnornis ramphastinus;1;1;2
1591;261A12;26;25/10/2023;1A12;Groove-billed Ani;Crotophaga sulcirostris;1;0;1
1592;262A01;26;25/10/2023;2A01;Groove-billed Ani;Crotophaga sulcirostris;2;0;2
1593;262A01;26;25/10/2023;2A01;Lesser Nighthawk;Chordeiles acutipennis;2;0;2
1594;262A01;26;25/10/2023;2A01;White-necked Jacobin;Florisuga mellivora;2;0;2
1595;262A01;26;25/10/2023;2A01;White-chinned Swift;Cypseloides cryptus;1;0;1
1596;262A01;26;25/10/2023;2A01;Common Nighthawk;Chordeiles minor;2;1;3
1597;262A02;26;25/10/2023;2A02;Chimney Swift;Chaetura pelagica;1;0;1
1598;262A03;26;25/10/2023;2A03;White-tailed Trogon;Trogon chionurus;2;0;2
1599;262A03;26;25/10/2023;2A03;Snail Kite;Rostrhamus sociabilis;2;0;2
1600;262A03;26;25/10/2023;2A03;Common Nighthawk;Chordeiles minor;2;0;2
1601;262A03;26;25/10/2023;2A03;Common Nighthawk;Chordeiles minor;2;0;2
1602;262A03;26;25/10/2023;2A03;Broad-billed Motmot;Electron platyrhynchum;2;0;2
1603;262A03;26;25/10/2023;2A03;Snail Kite;Rostrhamus sociabilis;1;0;1
1604;271A01;27;1/11/2023;1A01;Broad-billed Motmot;Electron platyrhynchum;2;0;2
1605;271A01;27;1/11/2023;1A01;White-necked Jacobin;Florisuga mellivora;2;1;3
1606;271A01;27;1/11/2023;1A01;Gray-headed Kite;Leptodon cayanensis;2;1;3
1607;271A01;27;1/11/2023;1A01;Spectacled Owl;Pulsatrix perspicillata;1;0;1
1608;271A01;27;1/11/2023;1A01;Common Pauraque;Nyctidromus albicollis;2;1;3
1609;271A01;27;1/11/2023;1A01;Bicolored Hawk;Accipiter bicolor;2;0;2
1610;271A01;27;1/11/2023;1A01;Plumbeous Kite;Ictinia plumbea;1;1;2
1611;271A01;27;1/11/2023;1A01;Long-billed Starthroat;Heliomaster longirostris;2;0;2
1612;271A02;27;1/11/2023;1A02;Pearly-breasted Cuckoo;Coccyzus euleri;1;2;3
1613;271A03;27;1/11/2023;1A03;White-tailed Trogon;Trogon chionurus;3;0;3
1614;271A05;27;1/11/2023;1A05;Chimney Swift;Chaetura pelagica;1;0;1
1615;271A05;27;1/11/2023;1A05;Oilbird;Steatornis caripensis;1;2;3
1616;271A06;27;1/11/2023;1A06;Lesser Nighthawk;Chordeiles acutipennis;2;1;3
1617;271A06;27;1/11/2023;1A06;Rufous-necked Wood-Rail;Aramides axillaris;1;0;1
1618;271A06;27;1/11/2023;1A06;Rufous-necked Wood-Rail;Aramides axillaris;1;1;2
1619;271A06;27;1/11/2023;1A06;White-tipped Sicklebill;Eutoxeres aquila;2;0;2
1620;271A06;27;1/11/2023;1A06;Harpy Eagle;Harpia harpyja;1;1;2
1621;271A06;27;1/11/2023;1A06;Whooping Motmot;Momotus subrufescens;1;1;2
1622;271A06;27;1/11/2023;1A06;Harpy Eagle;Harpia harpyja;2;1;3
1623;271A06;27;1/11/2023;1A06;Lesser Nighthawk;Chordeiles acutipennis;2;0;2
1624;271A06;27;1/11/2023;1A06;Common Nighthawk;Chordeiles minor;2;1;3
1625;271A07;27;1/11/2023;1A07;Slaty-tailed Trogon;Trogon massena;2;0;2
1626;271A08;27;1/11/2023;1A08;Ornate Hawk-Eagle;Spizaetus ornatus;1;1;2
1627;271A09;27;1/11/2023;1A09;White-tipped Sicklebill;Eutoxeres aquila;1;1;2
1628;271A10;27;1/11/2023;1A10;White-chinned Swift;Cypseloides cryptus;2;0;2
1629;271A10;27;1/11/2023;1A10;White-tailed Trogon;Trogon chionurus;2;1;3
1630;271A10;27;1/11/2023;1A10;White-tailed Trogon;Trogon chionurus;1;1;2
1631;271A10;27;1/11/2023;1A10;Lesser Nighthawk;Chordeiles acutipennis;2;0;2
1632;271A10;27;1/11/2023;1A10;Snail Kite;Rostrhamus sociabilis;1;0;1
1633;271A10;27;1/11/2023;1A10;Whooping Motmot;Momotus subrufescens;2;0;2
1634;271A10;27;1/11/2023;1A10;White-collared Swift;Streptoprocne zonaris;1;1;2
1635;271A11;27;1/11/2023;1A11;White-collared Swift;Streptoprocne zonaris;2;0;2
1636;271A11;27;1/11/2023;1A11;Pearly-breasted Cuckoo;Coccyzus euleri;2;0;2
1637;271A11;27;1/11/2023;1A11;Common Pauraque;Nyctidromus albicollis;1;0;1
1638;271A11;27;1/11/2023;1A11;Whooping Motmot;Momotus subrufescens;2;1;3
1639;271A11;27;1/11/2023;1A11;Gray-headed Kite;Leptodon cayanensis;2;0;2
1640;271A12;27;1/11/2023;1A12;Spectacled Owl;Pulsatrix perspicillata;1;0;1
1641;272A01;27;1/11/2023;2A01;Long-billed Starthroat;Heliomaster longirostris;1;1;2
1642;272A01;27;1/11/2023;2A01;Masked Trogon;Trogon personatus;1;1;2
1643;272A01;27;1/11/2023;2A01;Orange-fronted Barbet;Capito squamatus;2;0;2
1644;272A01;27;1/11/2023;2A01;Bicolored Hawk;Accipiter bicolor;1;1;2
1645;272A01;27;1/11/2023;2A01;Plumbeous Kite;Ictinia plumbea;1;1;2
1646;272A01;27;1/11/2023;2A01;White-tailed Trogon;Trogon chionurus;1;1;2
1647;272A01;27;1/11/2023;2A01;Toucan Barbet;Semnornis ramphastinus;2;0;2
1648;272A01;27;1/11/2023;2A01;Pearly-breasted Cuckoo;Coccyzus euleri;1;1;2
1649;272A01;27;1/11/2023;2A01;White-necked Jacobin;Florisuga mellivora;1;0;1
1650;272A02;27;1/11/2023;2A02;White-necked Jacobin;Florisuga mellivora;1;2;3
1651;272A02;27;1/11/2023;2A02;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
1652;272A02;27;1/11/2023;2A02;White-collared Swift;Streptoprocne zonaris;1;1;2
1653;272A02;27;1/11/2023;2A02;Ornate Hawk-Eagle;Spizaetus ornatus;1;0;1
1654;272A02;27;1/11/2023;2A02;Slaty-tailed Trogon;Trogon massena;2;0;2
1655;272A02;27;1/11/2023;2A02;Common Pauraque;Nyctidromus albicollis;1;0;1
1656;272A02;27;1/11/2023;2A02;Scrub Nightjar;Nyctidromus anthonyi;2;1;3
1657;272A02;27;1/11/2023;2A02;Long-billed Starthroat;Heliomaster longirostris;2;0;2
1658;272A03;27;1/11/2023;2A03;Orange-fronted Barbet;Capito squamatus;1;0;1
1659;272A03;27;1/11/2023;2A03;Masked Trogon;Trogon personatus;1;0;1
1660;272A03;27;1/11/2023;2A03;Broad-billed Motmot;Electron platyrhynchum;1;1;2
1661;272A03;27;1/11/2023;2A03;Tiny Hawk;Microspizias superciliosus;1;1;2
1662;272A03;27;1/11/2023;2A03;White-tailed Trogon;Trogon chionurus;2;1;3
1663;272A03;27;1/11/2023;2A03;Toucan Barbet;Semnornis ramphastinus;2;0;2
1664;272A03;27;1/11/2023;2A03;Lesser Nighthawk;Chordeiles acutipennis;1;0;1
1665;272A03;27;1/11/2023;2A03;Rufous-necked Wood-Rail;Aramides axillaris;1;1;2
1666;272A03;27;1/11/2023;2A03;Choco Screech-Owl;Megascops centralis;1;0;1
1667;281A01;28;8/11/2023;1A01;Plumbeous Kite;Ictinia plumbea;1;1;2
1668;281A01;28;8/11/2023;1A01;Scrub Nightjar;Nyctidromus anthonyi;1;1;2
1669;281A01;28;8/11/2023;1A01;Plumbeous Kite;Ictinia plumbea;2;1;3
1670;281A01;28;8/11/2023;1A01;Plumbeous Kite;Ictinia plumbea;1;1;2
1671;281A01;28;8/11/2023;1A01;Orange-fronted Barbet;Capito squamatus;1;0;1
1672;281A01;28;8/11/2023;1A01;Tiny Hawk;Microspizias superciliosus;1;0;1
1673;281A01;28;8/11/2023;1A01;Groove-billed Ani;Crotophaga sulcirostris;2;1;3
1674;281A02;28;8/11/2023;1A02;White-tailed Trogon;Trogon chionurus;2;1;3
1675;281A03;28;8/11/2023;1A03;Rufous-tailed Jacamar;Galbula ruficauda;2;0;2
1676;281A04;28;8/11/2023;1A04;White-necked Jacobin;Florisuga mellivora;2;1;3
1677;281A04;28;8/11/2023;1A04;Pearly-breasted Cuckoo;Coccyzus euleri;2;0;2
1678;281A05;28;8/11/2023;1A05;Common Pauraque;Nyctidromus albicollis;2;1;3
1679;281A05;28;8/11/2023;1A05;Plumbeous Kite;Ictinia plumbea;1;0;1
1680;281A05;28;8/11/2023;1A05;Rufous-necked Wood-Rail;Aramides axillaris;1;1;2
1681;281A05;28;8/11/2023;1A05;White-tailed Trogon;Trogon chionurus;2;1;3
1682;281A05;28;8/11/2023;1A05;Ecuadorian Trogon;Trogon mesurus;3;1;4
1683;281A05;28;8/11/2023;1A05;White-necked Jacobin;Florisuga mellivora;2;1;3
1684;281A05;28;8/11/2023;1A05;Snail Kite;Rostrhamus sociabilis;1;2;3
1685;281A05;28;8/11/2023;1A05;Common Nighthawk;Chordeiles minor;2;1;3
1686;281A05;28;8/11/2023;1A05;Rufous-necked Wood-Rail;Aramides axillaris;2;1;3
1687;281A05;28;8/11/2023;1A05;White-chinned Swift;Cypseloides cryptus;1;1;2
1688;281A05;28;8/11/2023;1A05;White-chinned Swift;Cypseloides cryptus;2;0;2
1689;281A06;28;8/11/2023;1A06;Plumbeous Kite;Ictinia plumbea;1;0;1
1690;281A06;28;8/11/2023;1A06;White-collared Swift;Streptoprocne zonaris;1;1;2
1691;281A06;28;8/11/2023;1A06;Lesser Nighthawk;Chordeiles acutipennis;1;1;2
1692;281A06;28;8/11/2023;1A06;Plumbeous Kite;Ictinia plumbea;1;0;1
1693;281A06;28;8/11/2023;1A06;Slaty-tailed Trogon;Trogon massena;2;0;2
1694;281A06;28;8/11/2023;1A06;Oilbird;Steatornis caripensis;2;0;2
1695;281A07;28;8/11/2023;1A07;White-necked Jacobin;Florisuga mellivora;1;1;2
1696;281A08;28;8/11/2023;1A08;Lesser Nighthawk;Chordeiles acutipennis;2;0;2
1697;281A08;28;8/11/2023;1A08;Chimney Swift;Chaetura pelagica;2;0;2
1698;281A09;28;8/11/2023;1A09;Choco Screech-Owl;Megascops centralis;1;1;2
1699;281A10;28;8/11/2023;1A10;Rufous-tailed Jacamar;Galbula ruficauda;2;1;3
1700;281A11;28;8/11/2023;1A11;Whooping Motmot;Momotus subrufescens;1;0;1
1701;281A12;28;8/11/2023;1A12;Harpy Eagle;Harpia harpyja;1;1;2
1702;281A13;28;8/11/2023;1A13;Broad-billed Motmot;Electron platyrhynchum;1;1;2
1703;281A14;28;8/11/2023;1A14;Long-billed Starthroat;Heliomaster longirostris;2;1;3
1704;281A15;28;8/11/2023;1A15;Ornate Hawk-Eagle;Spizaetus ornatus;2;1;3
1705;281A16;28;8/11/2023;1A16;Tiny Hawk;Microspizias superciliosus;2;0;2
1706;281A16;28;8/11/2023;1A16;Scrub Nightjar;Nyctidromus anthonyi;1;0;1
1707;281A16;28;8/11/2023;1A16;Long-billed Starthroat;Heliomaster longirostris;1;0;1
1708;281A16;28;8/11/2023;1A16;Snail Kite;Rostrhamus sociabilis;2;0;2
1709;281A11;28;8/11/2023;1A11;Pearly-breasted Cuckoo;Coccyzus euleri;2;0;2
1710;281A11;28;8/11/2023;1A11;Choco Screech-Owl;Megascops centralis;3;1;4
1711;281A12;28;8/11/2023;1A12;Ornate Hawk-Eagle;Spizaetus ornatus;2;0;2
1712;281A12;28;8/11/2023;1A12;Orange-fronted Barbet;Capito squamatus;2;0;2
1713;281A12;28;8/11/2023;1A12;Gray-headed Kite;Leptodon cayanensis;2;1;3
1714;281A12;28;8/11/2023;1A12;Choco Screech-Owl;Megascops centralis;2;0;2
1715;281A12;28;8/11/2023;1A12;Ecuadorian Trogon;Trogon mesurus;1;0;1
1716;281A12;28;8/11/2023;1A12;Gray-headed Kite;Leptodon cayanensis;2;2;4
1717;282A01;28;8/11/2023;2A01;Common Nighthawk;Chordeiles minor;1;1;2
1718;282A01;28;8/11/2023;2A01;Tiny Hawk;Microspizias superciliosus;1;0;1
1719;282A01;28;8/11/2023;2A01;Long-billed Starthroat;Heliomaster longirostris;3;1;4
1720;282A01;28;8/11/2023;2A01;Scrub Nightjar;Nyctidromus anthonyi;1;0;1
1721;282A01;28;8/11/2023;2A01;Groove-billed Ani;Crotophaga sulcirostris;2;0;2
1722;282A01;28;8/11/2023;2A01;Gray-headed Kite;Leptodon cayanensis;1;0;1
1723;282A01;28;8/11/2023;2A01;Choco Screech-Owl;Megascops centralis;1;0;1
1724;282A01;28;8/11/2023;2A01;Common Nighthawk;Chordeiles minor;1;2;3
1725;282A02;28;8/11/2023;2A02;Rufous-necked Wood-Rail;Aramides axillaris;2;1;3
1726;282A02;28;8/11/2023;2A02;Rufous-tailed Jacamar;Galbula ruficauda;1;1;2
1727;282A02;28;8/11/2023;2A02;Snail Kite;Rostrhamus sociabilis;1;0;1
1728;282A03;28;8/11/2023;2A03;Broad-billed Motmot;Electron platyrhynchum;1;0;1
1729;282A03;28;8/11/2023;2A03;Ecuadorian Trogon;Trogon mesurus;1;0;1
1730;282A03;28;8/11/2023;2A03;Whooping Motmot;Momotus subrufescens;2;2;4
1731;282A03;28;8/11/2023;2A03;Broad-billed Motmot;Electron platyrhynchum;2;1;3
1732;282A03;28;8/11/2023;2A03;Ornate Hawk-Eagle;Spizaetus ornatus;1;0;1
1733;282A03;28;8/11/2023;2A03;White-necked Jacobin;Florisuga mellivora;2;1;3
1734;291A01;29;15/11/2023;1A01;Ornate Hawk-Eagle;Spizaetus ornatus;2;0;2
1735;291A01;29;15/11/2023;1A01;Whooping Motmot;Momotus subrufescens;1;1;2
1736;291A01;29;15/11/2023;1A01;Spectacled Owl;Pulsatrix perspicillata;1;0;1
1737;291A01;29;15/11/2023;1A01;Chimney Swift;Chaetura pelagica;2;1;3
1738;291A01;29;15/11/2023;1A01;Scrub Nightjar;Nyctidromus anthonyi;1;1;2
1739;291A01;29;15/11/2023;1A01;Slaty-tailed Trogon;Trogon massena;2;1;3
1740;291A01;29;15/11/2023;1A01;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
1741;291A01;29;15/11/2023;1A01;Spectacled Owl;Pulsatrix perspicillata;2;1;3
1742;291A02;29;15/11/2023;1A02;White-chinned Swift;Cypseloides cryptus;1;1;2
1743;291A03;29;15/11/2023;1A03;Groove-billed Ani;Crotophaga sulcirostris;1;0;1
1744;291A04;29;15/11/2023;1A04;White-tipped Sicklebill;Eutoxeres aquila;1;1;2
1745;291A05;29;15/11/2023;1A05;Rufous-tailed Jacamar;Galbula ruficauda;1;1;2
1746;291A06;29;15/11/2023;1A06;Chimney Swift;Chaetura pelagica;1;1;2
1747;291A06;29;15/11/2023;1A06;Chimney Swift;Chaetura pelagica;2;0;2
1748;291A06;29;15/11/2023;1A06;Plumbeous Kite;Ictinia plumbea;2;0;2
1749;291A06;29;15/11/2023;1A06;Choco Screech-Owl;Megascops centralis;1;1;2
1750;291A06;29;15/11/2023;1A06;Bicolored Hawk;Accipiter bicolor;2;1;3
1751;291A07;29;15/11/2023;1A07;Oilbird;Steatornis caripensis;1;1;2
1752;291A08;29;15/11/2023;1A08;Bicolored Hawk;Accipiter bicolor;2;1;3
1753;291A08;29;15/11/2023;1A08;Harpy Eagle;Harpia harpyja;1;0;1
1754;291A08;29;15/11/2023;1A08;Chimney Swift;Chaetura pelagica;1;1;2
1755;291A08;29;15/11/2023;1A08;Common Pauraque;Nyctidromus albicollis;1;0;1
1756;291A08;29;15/11/2023;1A08;Toucan Barbet;Semnornis ramphastinus;1;1;2
1757;291A08;29;15/11/2023;1A08;Pearly-breasted Cuckoo;Coccyzus euleri;2;1;3
1758;291A09;29;15/11/2023;1A09;White-chinned Swift;Cypseloides cryptus;2;0;2
1759;291A09;29;15/11/2023;1A09;Masked Trogon;Trogon personatus;1;0;1
1760;291A10;29;15/11/2023;1A10;White-tailed Trogon;Trogon chionurus;1;1;2
1761;291A10;29;15/11/2023;1A10;White-necked Jacobin;Florisuga mellivora;1;1;2
1762;291A10;29;15/11/2023;1A10;Whooping Motmot;Momotus subrufescens;2;0;2
1763;291A11;29;15/11/2023;1A11;Spectacled Owl;Pulsatrix perspicillata;2;0;2
1764;291A12;29;15/11/2023;1A12;Oilbird;Steatornis caripensis;2;1;3
1765;291A12;29;15/11/2023;1A12;Snail Kite;Rostrhamus sociabilis;1;0;1
1766;291A12;29;15/11/2023;1A12;Harpy Eagle;Harpia harpyja;1;1;2
1767;291A12;29;15/11/2023;1A12;Snail Kite;Rostrhamus sociabilis;1;0;1
1768;291A12;29;15/11/2023;1A12;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
1769;291A12;29;15/11/2023;1A12;White-chinned Swift;Cypseloides cryptus;2;0;2
1770;291A12;29;15/11/2023;1A12;Rufous-tailed Jacamar;Galbula ruficauda;1;1;2
1771;291A12;29;15/11/2023;1A12;White-tipped Sicklebill;Eutoxeres aquila;1;1;2
1772;291A12;29;15/11/2023;1A12;Gray-headed Kite;Leptodon cayanensis;1;1;2
1773;291A12;29;15/11/2023;1A12;Masked Trogon;Trogon personatus;1;2;3
1774;292A01;29;15/11/2023;2A01;Pearly-breasted Cuckoo;Coccyzus euleri;2;1;3
1775;292A01;29;15/11/2023;2A01;Whooping Motmot;Momotus subrufescens;2;0;2
1776;292A01;29;15/11/2023;2A01;Common Pauraque;Nyctidromus albicollis;1;1;2
1777;292A01;29;15/11/2023;2A01;White-tailed Trogon;Trogon chionurus;1;1;2
1778;292A01;29;15/11/2023;2A01;Great Jacamar;Jacamerops aureus;2;0;2
1779;292A01;29;15/11/2023;2A01;Lesser Nighthawk;Chordeiles acutipennis;1;0;1
1780;292A01;29;15/11/2023;2A01;Orange-fronted Barbet;Capito squamatus;2;1;3
1781;292A01;29;15/11/2023;2A01;Masked Trogon;Trogon personatus;1;0;1
1782;292A01;29;15/11/2023;2A01;Ecuadorian Trogon;Trogon mesurus;2;1;3
1783;292A01;29;15/11/2023;2A01;Masked Trogon;Trogon personatus;2;0;2
1784;292A01;29;15/11/2023;2A01;Plumbeous Kite;Ictinia plumbea;2;0;2
1785;292A02;29;15/11/2023;2A02;Groove-billed Ani;Crotophaga sulcirostris;2;1;3
1786;292A02;29;15/11/2023;2A02;Chimney Swift;Chaetura pelagica;2;1;3
1787;292A02;29;15/11/2023;2A02;Harpy Eagle;Harpia harpyja;2;1;3
1788;292A02;29;15/11/2023;2A02;Gray-headed Kite;Leptodon cayanensis;2;1;3
1789;292A02;29;15/11/2023;2A02;Tiny Hawk;Microspizias superciliosus;1;1;2
1790;292A02;29;15/11/2023;2A02;Choco Screech-Owl;Megascops centralis;1;0;1
1791;292A02;29;15/11/2023;2A02;Orange-fronted Barbet;Capito squamatus;3;2;5
1792;292A02;29;15/11/2023;2A02;Common Nighthawk;Chordeiles minor;2;1;3
1793;292A02;29;15/11/2023;2A02;Rufous-necked Wood-Rail;Aramides axillaris;2;1;3
1794;292A02;29;15/11/2023;2A02;Lesser Nighthawk;Chordeiles acutipennis;2;1;3
1795;292A03;29;15/11/2023;2A03;Snail Kite;Rostrhamus sociabilis;1;1;2
1796;292A03;29;15/11/2023;2A03;Scrub Nightjar;Nyctidromus anthonyi;2;1;3
1797;291A01;29;15/11/2023;1A01;Common Nighthawk;Chordeiles minor;2;1;3
1798;291A01;29;15/11/2023;1A01;Choco Screech-Owl;Megascops centralis;1;0;1
1799;291A01;29;15/11/2023;1A01;Spectacled Owl;Pulsatrix perspicillata;1;0;1
1800;291A01;29;15/11/2023;1A01;Toucan Barbet;Semnornis ramphastinus;1;0;1
1801;291A01;29;15/11/2023;1A01;Rufous-necked Wood-Rail;Aramides axillaris;2;1;3
1802;291A02;29;15/11/2023;1A02;Rufous-tailed Jacamar;Galbula ruficauda;2;1;3
1803;291A02;29;15/11/2023;1A02;Masked Trogon;Trogon personatus;2;0;2
1804;291A02;29;15/11/2023;1A02;Gray-headed Kite;Leptodon cayanensis;1;1;2
1805;291A03;29;15/11/2023;1A03;Tiny Hawk;Microspizias superciliosus;2;0;2
1806;291A04;29;15/11/2023;1A04;Tiny Hawk;Microspizias superciliosus;1;1;2
